|fn_cv|fp_cv|k_cv
872|0.360649169|5.549989982|600
873|0.621118012|5.269485073|600
874|0.360649169|5.529953917|600
875|0.360649169|5.549989982|600
876|0.360649169|5.529953917|600
877|0.360649169|5.549989982|600
878|0.360649169|5.549989982|600
879|0.360649169|5.509917852|600
880|0.360649169|5.549989982|600
881|0.360649169|5.549989982|600
882|0.360649169|5.549989982|600
883|0.360649169|5.549989982|600
884|0.360649169|5.549989982|600
885|0.360649169|5.529953917|600
886|0.360649169|5.549989982|600
887|0.360649169|5.529953917|600
888|0.360649169|5.549989982|600
889|0.360649169|5.549989982|600
890|0.360649169|5.509917852|600
891|0.360649169|5.549989982|600
892|0.360649169|5.549989982|600
893|0.360649169|5.549989982|600
894|0.360649169|5.549989982|600
895|0.360649169|5.549989982|600
896|0.360649169|5.549989982|600
897|0.360649169|5.549989982|600
898|0.360649169|5.529953917|600
899|0.360649169|5.549989982|600
900|0.360649169|5.549989982|600
901|0.360649169|5.549989982|600
902|0.360649169|5.509917852|600
903|0.360649169|5.549989982|600
904|0.360649169|5.549989982|600
905|0.360649169|5.549989982|600
906|0.360649169|5.549989982|600
907|0.360649169|5.549989982|600
908|0.360649169|5.549989982|600
909|0.360649169|5.549989982|600
910|0.360649169|5.549989982|600
911|0.360649169|5.529953917|600
912|0.360649169|5.549989982|600
913|0.360649169|5.549989982|600
914|0.360649169|5.549989982|600
915|0.360649169|5.529953917|600
916|0.360649169|5.549989982|600
917|0.360649169|5.529953917|600
918|0.360649169|5.549989982|600
919|0.360649169|5.529953917|600
920|0.360649169|5.509917852|600
921|0.360649169|5.549989982|600
922|0.360649169|5.529953917|600
923|0.360649169|5.529953917|600
924|0.360649169|5.509917852|600
925|0.360649169|5.529953917|600
926|0.360649169|5.549989982|600
927|0.360649169|5.529953917|600
928|0.360649169|5.549989982|600
929|0.360649169|5.549989982|600
930|0.360649169|5.549989982|600
931|0.360649169|5.489881787|600
932|0.360649169|5.549989982|600
933|0.360649169|5.549989982|600
934|0.360649169|5.549989982|600
935|0.360649169|5.549989982|600
936|0.340613104|5.529953917|600
937|0.360649169|5.529953917|600
938|0.360649169|5.549989982|600
939|0.360649169|5.529953917|600
940|0.360649169|5.529953917|600
941|0.360649169|5.489881787|600
942|0.360649169|5.549989982|600
943|0.360649169|5.529953917|600
944|0.641154077|5.269485073|600
945|0.340613104|5.529953917|600
946|0.340613104|5.549989982|600
947|0.360649169|5.529953917|600
948|0.360649169|5.549989982|600
949|0.360649169|5.529953917|600
950|0.360576923|5.548878205|600
951|0.360576923|5.548878205|600
952|0.360576923|5.548878205|600
953|0.360576923|5.548878205|600
954|0.360576923|5.528846154|600
955|0.360576923|5.528846154|600
956|0.360576923|5.548878205|600
957|0.360576923|5.548878205|600
958|0.360576923|5.548878205|600
959|0.360576923|5.528846154|600
960|0.360576923|5.548878205|600
961|0.641025641|5.268429487|600
962|0.360576923|5.528846154|600
963|0.360576923|5.528846154|600
964|0.360576923|5.548878205|600
965|0.360576923|5.548878205|600
966|0.360576923|5.548878205|600
967|0.360576923|5.508814103|600
968|0.360576923|5.508814103|600
969|0.360576923|5.548878205|600
970|0.360576923|5.528846154|600
971|0.360576923|5.528846154|600
972|0.360576923|5.548878205|600
973|0.360576923|5.528846154|600
974|0.360576923|5.528846154|600
975|0.360576923|5.548878205|600
976|0.360576923|5.548878205|600
977|0.360576923|5.528846154|600
978|0.360576923|5.548878205|600
979|0.360576923|5.548878205|600
980|0.360576923|5.528846154|600
981|0.360576923|5.548878205|600
982|0.360576923|5.528846154|600
983|0.360576923|5.548878205|600
984|0.360576923|5.548878205|600
985|0.360576923|5.548878205|600
986|0.360576923|5.548878205|600
987|0.360576923|5.528846154|600
988|0.360576923|5.548878205|600
989|0.360576923|5.548878205|600
990|0.360576923|5.548878205|600
991|0.360576923|5.528846154|600
992|0.360576923|5.528846154|600
993|0.360576923|5.528846154|600
994|0.360576923|5.548878205|600
995|0.360576923|5.548878205|600
996|0.340544872|5.548878205|600
997|0.360576923|5.528846154|600
998|0.360576923|5.548878205|600
999|0.340544872|5.528846154|600
1000|0.360576923|5.548878205|600
1001|0.360576923|5.548878205|600
1002|0.360576923|5.548878205|600
1003|0.360576923|5.548878205|600
1004|0.360576923|5.528846154|600
1005|0.360576923|5.548878205|600
1006|0.360576923|5.548878205|600
1007|0.360576923|5.548878205|600
1008|0.360576923|5.548878205|600
1009|0.360576923|5.548878205|600
1010|0.360576923|5.528846154|600
1011|0.360576923|5.548878205|600
1012|0.340544872|5.528846154|600
1013|0.360576923|5.548878205|600
1014|0.360576923|5.548878205|600
1015|0.360576923|5.548878205|600
1016|0.360576923|5.528846154|600
1017|0.360576923|5.548878205|600
1018|0.360576923|5.548878205|600
1019|0.360576923|5.528846154|600
1020|0.360576923|5.528846154|600
1021|0.641025641|5.248397436|600
1022|0.360576923|5.548878205|600
1023|0.360576923|5.528846154|600
1024|0.360576923|5.528846154|600
1025|0.360576923|5.528846154|600
1026|0.360576923|5.528846154|600
1027|0.360576923|5.548878205|600
1028|0.360576923|5.548878205|600
1029|0.360576923|5.548878205|600
1030|0.360576923|5.528846154|600
1031|0.360576923|5.548878205|600
1032|0.360576923|5.548878205|600
1033|0.360576923|5.548878205|600
1034|0.360576923|5.548878205|600
1035|0.360576923|5.548878205|600
1036|0.360576923|5.548878205|600
1037|0.360576923|5.548878205|600
1038|0.360576923|5.548878205|600
1039|0.360576923|5.548878205|600
1040|0.360576923|5.548878205|600
1041|0.360576923|5.548878205|600
1042|0.360576923|5.548878205|600
1043|0.360576923|5.508814103|600
1044|0.360576923|5.508814103|600
1045|0.360576923|5.528846154|600
1046|0.360576923|5.548878205|600
1047|0.360576923|5.548878205|600
1048|0.360576923|5.548878205|600
1049|0.360576923|5.548878205|600
1050|0.360576923|5.528846154|600
1051|0.340544872|5.508814103|600
1052|0.360576923|5.528846154|600
1053|0.360576923|5.548878205|600
1054|0.360576923|5.548878205|600
1055|0.360576923|5.548878205|600
1056|0.360576923|5.548878205|600
1057|0.360576923|5.548878205|600
1058|0.360576923|5.548878205|600
1059|0.360576923|5.528846154|600
1060|0.360576923|5.548878205|600
1061|0.360576923|5.548878205|600
1062|0.360576923|5.528846154|600
1063|0.360576923|5.548878205|600
1064|0.360576923|5.528846154|600
1065|0.360576923|5.528846154|600
1066|0.340544872|5.548878205|600
1067|0.360576923|5.508814103|600
1068|0.360576923|5.528846154|600
1069|0.360576923|5.548878205|600
1070|0.641025641|5.248397436|600
1071|0.360576923|5.548878205|600
1072|0.360576923|5.548878205|600
1073|0.360576923|5.548878205|600
1074|0.360576923|5.548878205|600
1075|0.360576923|5.548878205|600
1076|0.360576923|5.548878205|600
1077|0.360576923|5.528846154|600
1078|0.360576923|5.548878205|600
1079|0.360576923|5.548878205|600
1080|0.360576923|5.548878205|600
1081|0.360576923|5.528846154|600
1082|0.360576923|5.548878205|600
1083|0.360576923|5.548878205|600
1084|0.360576923|5.548878205|600
1085|0.360576923|5.548878205|600
1086|0.360576923|5.548878205|600
1087|0.360576923|5.548878205|600
1088|0.360576923|5.548878205|600
1089|0.360576923|5.548878205|600
1090|0.360576923|5.548878205|600
1091|0.360576923|5.548878205|600
1092|0.360576923|5.548878205|600
1093|0.360576923|5.548878205|600
1094|0.360576923|5.508814103|600
1095|0.360576923|5.528846154|600
1096|0.360576923|5.548878205|600
1097|0.360576923|5.528846154|600
1098|0.360576923|5.548878205|600
1099|0.360576923|5.548878205|600
1100|0.360576923|5.548878205|600
1101|0.360576923|5.548878205|600
1102|0.360576923|5.548878205|600
1103|0.360576923|5.548878205|600
1104|0.360576923|5.548878205|600
1105|0.360576923|5.528846154|600
1106|0.360576923|5.528846154|600
1107|0.360576923|5.548878205|600
1108|0.360576923|5.548878205|600
1109|0.360576923|5.548878205|600
1110|0.360576923|5.548878205|600
1111|0.360576923|5.548878205|600
1112|0.360576923|5.528846154|600
1113|0.360576923|5.528846154|600
1114|0.360576923|5.508814103|600
1115|0.360576923|5.548878205|600
1116|0.360576923|5.548878205|600
1117|0.360576923|5.528846154|600
1118|0.360576923|5.548878205|600
1119|0.360576923|5.548878205|600
1120|0.360576923|5.548878205|600
1121|0.360576923|5.548878205|600
1122|0.360576923|5.548878205|600
1123|0.360576923|5.548878205|600
1124|0.360576923|5.528846154|600
1125|0.360576923|5.548878205|600
1126|0.360576923|5.528846154|600
1127|0.360576923|5.548878205|600
1128|0.360576923|5.548878205|600
1129|0.360576923|5.528846154|600
1130|0.360576923|5.548878205|600
1131|0.360576923|5.528846154|600
1132|0.360576923|5.548878205|600
1133|0.360576923|5.528846154|600
1134|0.360576923|5.528846154|600
1135|0.360576923|5.528846154|600
1136|0.360576923|5.548878205|600
1137|0.360576923|5.548878205|600
1138|0.360576923|5.528846154|600
1139|0.360576923|5.548878205|600
1140|0.360576923|5.508814103|600
1141|0.360576923|5.508814103|600
1142|0.360576923|5.548878205|600
1143|0.360576923|5.548878205|600
1144|0.360576923|5.548878205|600
1145|0.340544872|5.528846154|600
1146|0.360576923|5.548878205|600
1147|0.360576923|5.548878205|600
1148|0.360576923|5.548878205|600
1149|0.360576923|5.548878205|600
1150|0.360576923|5.548878205|600
1151|0.360576923|5.508814103|600
1152|0.360576923|5.548878205|600
1153|0.360576923|5.528846154|600
1154|0.360576923|5.528846154|600
1155|0.360576923|5.528846154|600
1156|0.360576923|5.528846154|600
1157|0.360576923|5.548878205|600
1158|0.360576923|5.528846154|600
1159|0.360576923|5.528846154|600
1160|0.360576923|5.528846154|600
1161|0.360576923|5.548878205|600
1162|0.360576923|5.528846154|600
1163|0.360576923|5.528846154|600
1164|0.360576923|5.508814103|600
1165|0.360576923|5.548878205|600
1166|0.360576923|5.548878205|600
1167|0.360576923|5.528846154|600
1168|0.360576923|5.528846154|600
1169|0.360576923|5.528846154|600
1170|0.360576923|5.548878205|600
1171|0.360576923|5.548878205|600
1172|0.360576923|5.548878205|600
1173|0.360576923|5.528846154|600
1174|0.360576923|5.548878205|600
1175|0.360576923|5.548878205|600
1176|0.360576923|5.548878205|600
1177|0.360576923|5.548878205|600
1178|0.360576923|5.528846154|600
1179|0.360576923|5.548878205|600
1180|0.360576923|5.548878205|600
1181|0.360576923|5.528846154|600
1182|0.360576923|5.548878205|600
1183|0.360576923|5.548878205|600
1184|0.360576923|5.528846154|600
1185|0.360576923|5.548878205|600
1186|0.360576923|5.548878205|600
1187|0.360576923|5.548878205|600
1188|0.360576923|5.548878205|600
1189|0.360576923|5.548878205|600
1190|0.360576923|5.548878205|600
1191|0.360576923|5.548878205|600
1192|0.360576923|5.528846154|600
1193|0.360576923|5.528846154|600
1194|0.360576923|5.528846154|600
1195|0.360576923|5.548878205|600
1196|0.360576923|5.548878205|600
1197|0.360576923|5.548878205|600
1198|0.360576923|5.528846154|600
1199|0.360576923|5.528846154|600
1200|0.360576923|5.548878205|600
1201|0.360576923|5.548878205|600
1202|0.360576923|5.548878205|600
1203|0.360576923|5.508814103|600
1204|0.360576923|5.548878205|600
1205|0.360576923|5.548878205|600
1206|0.360576923|5.548878205|600
1207|0.641025641|5.268429487|600
1208|0.360576923|5.528846154|600
1209|0.360576923|5.548878205|600
1210|0.360576923|5.548878205|600
1211|0.340544872|5.548878205|600
1212|0.360576923|5.528846154|600
1213|0.360576923|5.548878205|600
1214|0.360576923|5.548878205|600
1215|0.360576923|5.548878205|600
1216|0.360576923|5.548878205|600
1217|0.360576923|5.508814103|600
1218|0.360576923|5.548878205|600
1219|0.360576923|5.548878205|600
1220|0.360576923|5.528846154|600
1221|0.360576923|5.528846154|600
1222|0.360576923|5.528846154|600
1223|0.360576923|5.548878205|600
1224|0.360576923|5.508814103|600
1225|0.360576923|5.548878205|600
1226|0.360576923|5.548878205|600
1227|0.360576923|5.548878205|600
1228|0.340544872|5.548878205|600
1229|0.360576923|5.528846154|600
1230|0.360576923|5.548878205|600
1231|0.360576923|5.548878205|600
1232|0.360576923|5.528846154|600
1233|0.360576923|5.548878205|600
1234|0.360576923|5.548878205|600
1235|0.360576923|5.548878205|600
1236|0.360576923|5.548878205|600
1237|0.360576923|5.528846154|600
1238|0.360576923|5.548878205|600
1239|0.360576923|5.548878205|600
1240|0.360576923|5.548878205|600
1241|0.360576923|5.528846154|600
1242|0.360576923|5.548878205|600
1243|0.360576923|5.528846154|600
1244|0.360576923|5.548878205|600
1245|0.360576923|5.548878205|600
1246|0.340544872|5.548878205|600
1247|0.360576923|5.548878205|600
1248|0.641025641|5.268429487|600
1249|0.360576923|5.548878205|600
1250|0.360576923|5.548878205|600
1251|0.360576923|5.548878205|600
1252|0.360576923|5.548878205|600
1253|0.360576923|5.548878205|600
1254|0.360576923|5.548878205|600
1255|0.641025641|5.248397436|600
1256|0.360576923|5.528846154|600
1257|0.360576923|5.528846154|600
1258|0.360576923|5.548878205|600
1259|0.360576923|5.548878205|600
1260|0.360576923|5.548878205|600
1261|0.360576923|5.548878205|600
1262|0.360576923|5.508814103|600
1263|0.360576923|5.528846154|600
1264|0.641025641|5.268429487|600
1265|0.360576923|5.528846154|600
1266|0.360576923|5.548878205|600
1267|0.360576923|5.548878205|600
1268|0.360576923|5.528846154|600
1269|0.360576923|5.548878205|600
1270|0.360576923|5.548878205|600
1271|0.360576923|5.508814103|600
1272|0.360576923|5.548878205|600
1273|0.360576923|5.548878205|600
1274|0.360576923|5.548878205|600
1275|0.360576923|5.548878205|600
1276|0.360576923|5.528846154|600
1277|0.360576923|5.548878205|600
1278|0.360576923|5.488782051|600
1279|0.360576923|5.548878205|600
1280|0.360576923|5.508814103|600
1281|0.360576923|5.548878205|600
1282|0.360576923|5.528846154|600
1283|0.360576923|5.548878205|600
1284|0.360576923|5.548878205|600
1285|0.360576923|5.528846154|600
1286|0.360576923|5.548878205|600
1287|0.360576923|5.548878205|600
1288|0.360576923|5.528846154|600
1289|0.360576923|5.548878205|600
1290|0.360576923|5.528846154|600
1291|0.360576923|5.548878205|600
1292|0.360576923|5.548878205|600
1293|0.360576923|5.528846154|600
1294|0.360576923|5.528846154|600
1295|0.360576923|5.548878205|600
1296|0.360576923|5.528846154|600
1297|0.360576923|5.548878205|600
1298|0.360576923|5.548878205|600
1299|0.360576923|5.528846154|600
1300|0.360576923|5.548878205|600
1301|0.360576923|5.548878205|600
1302|0.641025641|5.268429487|600
1303|0.360576923|5.548878205|600
1304|0.360576923|5.528846154|600
1305|0.360576923|5.528846154|600
1306|0.360576923|5.548878205|600
1307|0.360576923|5.508814103|600
1308|0.360576923|5.548878205|600
1309|0.360576923|5.528846154|600
1310|0.360576923|5.548878205|600
1311|0.360576923|5.548878205|600
1312|0.360576923|5.548878205|600
1313|0.360576923|5.528846154|600
1314|0.360576923|5.548878205|600
1315|0.360576923|5.548878205|600
1316|0.360576923|5.548878205|600
1317|0.641025641|5.268429487|600
1318|0.360576923|5.548878205|600
1319|0.360576923|5.548878205|600
1320|0.360576923|5.548878205|600
1321|0.360576923|5.528846154|600
1322|0.360576923|5.528846154|600
1323|0.360576923|5.508814103|600
1324|0.360576923|5.548878205|600
1325|0.360576923|5.528846154|600
1326|0.360576923|5.548878205|600
1327|0.360576923|5.528846154|600
1328|0.360576923|5.508814103|600
1329|0.360576923|5.548878205|600
1330|0.360576923|5.508814103|600
1331|0.360576923|5.548878205|600
1332|0.360576923|5.548878205|600
1333|0.360576923|5.528846154|600
1334|0.360576923|5.548878205|600
1335|0.360576923|5.528846154|600
1336|0.360576923|5.548878205|600
1337|0.360576923|5.528846154|600
1338|0.360576923|5.488782051|600
1339|0.360576923|5.548878205|600
1340|0.360576923|5.548878205|600
1341|0.360576923|5.548878205|600
1342|0.360576923|5.528846154|600
1343|0.360576923|5.508814103|600
1344|0.360576923|5.528846154|600
1345|0.360576923|5.548878205|600
1346|0.360576923|5.548878205|600
1347|0.360576923|5.548878205|600
1348|0.360576923|5.548878205|600
1349|0.360576923|5.548878205|600
1350|0.360504707|5.527738834|800
1351|0.360504707|5.547766874|800
1352|0.360504707|5.547766874|800
1353|0.360504707|5.547766874|800
1354|0.360504707|5.547766874|800
1355|0.360504707|5.547766874|800
1356|0.360504707|5.547766874|800
1357|0.360504707|5.527738834|800
1358|0.360504707|5.547766874|800
1359|0.360504707|5.547766874|800
1360|0.360504707|5.547766874|800
1361|0.360504707|5.547766874|800
1362|0.360504707|5.547766874|800
1363|0.360504707|5.527738834|800
1364|0.340476667|5.547766874|800
1365|0.360504707|5.547766874|800
1366|0.360504707|5.527738834|800
1367|0.360504707|5.547766874|800
1368|0.360504707|5.547766874|800
1369|0.360504707|5.547766874|800
1370|0.360504707|5.547766874|800
1371|0.360504707|5.527738834|800
1372|0.360504707|5.547766874|800
1373|0.340476667|5.547766874|800
1374|0.360504707|5.527738834|800
1375|0.360504707|5.547766874|800
1376|0.360504707|5.547766874|800
1377|0.360504707|5.527738834|800
1378|0.360504707|5.547766874|800
1379|0.360504707|5.547766874|800
1380|0.360504707|5.547766874|800
1381|0.360504707|5.547766874|800
1382|0.360504707|5.507710795|800
1383|0.360504707|5.527738834|800
1384|0.360504707|5.527738834|800
1385|0.360504707|5.527738834|800
1386|0.360504707|5.507710795|800
1387|0.360504707|5.527738834|800
1388|0.360504707|5.547766874|800
1389|0.360504707|5.547766874|800
1390|0.360504707|5.547766874|800
1391|0.360504707|5.527738834|800
1392|0.360504707|5.527738834|800
1393|0.360504707|5.547766874|800
1394|0.360504707|5.527738834|800
1395|0.360504707|5.547766874|800
1396|0.360504707|5.547766874|800
1397|0.360504707|5.527738834|800
1398|0.360504707|5.527738834|800
1399|0.360504707|5.547766874|800
1400|0.360504707|5.547766874|800
1401|0.360504707|5.527738834|800
1402|0.360504707|5.547766874|800
1403|0.360504707|5.547766874|800
1404|0.360504707|5.547766874|800
1405|0.360504707|5.527738834|800
1406|0.360504707|5.547766874|800
1407|0.360504707|5.547766874|800
1408|0.340476667|5.547766874|800
1409|0.360504707|5.527738834|800
1410|0.360504707|5.547766874|800
1411|0.360504707|5.527738834|800
1412|0.360504707|5.527738834|800
1413|0.360504707|5.547766874|800
1414|0.360504707|5.527738834|800
1415|0.360504707|5.527738834|800
1416|0.360504707|5.547766874|800
1417|0.360504707|5.547766874|800
1418|0.360504707|5.507710795|800
1419|0.360504707|5.547766874|800
1420|0.360504707|5.547766874|800
1421|0.360504707|5.547766874|800
1422|0.360504707|5.547766874|800
1423|0.360504707|5.547766874|800
1424|0.360504707|5.547766874|800
1425|0.360504707|5.547766874|800
1426|0.360504707|5.547766874|800
1427|0.360504707|5.547766874|800
1428|0.360504707|5.547766874|800
1429|0.360504707|5.527738834|800
1430|0.360504707|5.547766874|800
1431|0.360504707|5.547766874|800
1432|0.360504707|5.547766874|800
1433|0.360504707|5.527738834|800
1434|0.360504707|5.547766874|800
1435|0.360504707|5.547766874|800
1436|0.360504707|5.547766874|800
1437|0.360504707|5.547766874|800
1438|0.360504707|5.527738834|800
1439|0.360504707|5.547766874|800
1440|0.340476667|5.547766874|800
1441|0.360504707|5.527738834|800
1442|0.360504707|5.547766874|800
1443|0.360504707|5.547766874|800
1444|0.360504707|5.547766874|800
1445|0.360504707|5.547766874|800
1446|0.360504707|5.547766874|800
1447|0.360504707|5.507710795|800
1448|0.360504707|5.527738834|800
1449|0.640897256|5.267374324|800
1450|0.360504707|5.547766874|800
1451|0.360504707|5.527738834|800
1452|0.360504707|5.527738834|800
1453|0.340476667|5.547766874|800
1454|0.360504707|5.547766874|800
1455|0.360504707|5.507710795|800
1456|0.360504707|5.547766874|800
1457|0.360504707|5.547766874|800
1458|0.360504707|5.547766874|800
1459|0.360504707|5.547766874|800
1460|0.360504707|5.527738834|800
1461|0.360504707|5.547766874|800
1462|0.360504707|5.547766874|800
1463|0.360504707|5.547766874|800
1464|0.360504707|5.547766874|800
1465|0.360504707|5.547766874|800
1466|0.360504707|5.547766874|800
1467|0.360504707|5.547766874|800
1468|0.360504707|5.547766874|800
1469|0.360504707|5.547766874|800
1470|0.360504707|5.547766874|800
1471|0.360504707|5.527738834|800
1472|0.360504707|5.547766874|800
1473|0.360504707|5.527738834|800
1474|0.360504707|5.507710795|800
1475|0.360504707|5.547766874|800
1476|0.360504707|5.527738834|800
1477|0.360504707|5.547766874|800
1478|0.360504707|5.547766874|800
1479|0.360504707|5.547766874|800
1480|0.360504707|5.527738834|800
1481|0.360504707|5.527738834|800
1482|0.360504707|5.547766874|800
1483|0.360504707|5.547766874|800
1484|0.360504707|5.547766874|800
1485|0.360504707|5.527738834|800
1486|0.360504707|5.547766874|800
1487|0.360504707|5.547766874|800
1488|0.360504707|5.527738834|800
1489|0.360504707|5.527738834|800
1490|0.360504707|5.527738834|800
1491|0.360504707|5.527738834|800
1492|0.360504707|5.547766874|800
1493|0.360504707|5.547766874|800
1494|0.360504707|5.527738834|800
1495|0.360504707|5.547766874|800
1496|0.360504707|5.547766874|800
1497|0.360504707|5.547766874|800
1498|0.360504707|5.547766874|800
1499|0.360504707|5.527738834|800
1500|0.360504707|5.527738834|800
1501|0.360504707|5.527738834|800
1502|0.360504707|5.547766874|800
1503|0.360504707|5.527738834|800
1504|0.360504707|5.547766874|800
1505|0.360504707|5.527738834|800
1506|0.360504707|5.487682756|800
1507|0.360504707|5.547766874|800
1508|0.360504707|5.547766874|800
1509|0.360504707|5.547766874|800
1510|0.360504707|5.507710795|800
1511|0.360504707|5.527738834|800
1512|0.360504707|5.547766874|800
1513|0.360504707|5.547766874|800
1514|0.360504707|5.507710795|800
1515|0.360504707|5.547766874|800
1516|0.360504707|5.547766874|800
1517|0.360504707|5.547766874|800
1518|0.360504707|5.507710795|800
1519|0.360504707|5.527738834|800
1520|0.360504707|5.527738834|800
1521|0.360504707|5.547766874|800
1522|0.360504707|5.547766874|800
1523|0.360504707|5.547766874|800
1524|0.360504707|5.527738834|800
1525|0.360504707|5.547766874|800
1526|0.360504707|5.547766874|800
1527|0.360504707|5.547766874|800
1528|0.360504707|5.547766874|800
1529|0.360504707|5.527738834|800
1530|0.340476667|5.547766874|800
1531|0.360504707|5.547766874|800
1532|0.360504707|5.527738834|800
1533|0.360504707|5.527738834|800
1534|0.360504707|5.547766874|800
1535|0.360504707|5.527738834|800
1536|0.360504707|5.547766874|800
1537|0.360504707|5.527738834|800
1538|0.360504707|5.487682756|800
1539|0.360504707|5.547766874|800
1540|0.360504707|5.547766874|800
1541|0.360504707|5.547766874|800
1542|0.360504707|5.527738834|800
1543|0.340476667|5.547766874|800
1544|0.360504707|5.547766874|800
1545|0.360504707|5.527738834|800
1546|0.360504707|5.547766874|800
1547|0.360504707|5.527738834|800
1548|0.360504707|5.547766874|800
1549|0.360504707|5.527738834|800
1550|0.360432519|5.546655987|800
1551|0.360432519|5.526631958|800
1552|0.360432519|5.546655987|800
1553|0.360432519|5.546655987|800
1554|0.34040849|5.526631958|800
1555|0.360432519|5.546655987|800
1556|0.360432519|5.546655987|800
1557|0.360432519|5.546655987|800
1558|0.360432519|5.546655987|800
1559|0.360432519|5.526631958|800
1560|0.360432519|5.546655987|800
1561|0.360432519|5.526631958|800
1562|0.360432519|5.546655987|800
1563|0.360432519|5.546655987|800
1564|0.360432519|5.50660793|800
1565|0.360432519|5.50660793|800
1566|0.360432519|5.546655987|800
1567|0.360432519|5.526631958|800
1568|0.360432519|5.546655987|800
1569|0.360432519|5.546655987|800
1570|0.360432519|5.526631958|800
1571|0.360432519|5.50660793|800
1572|0.360432519|5.546655987|800
1573|0.360432519|5.546655987|800
1574|0.360432519|5.546655987|800
1575|0.360432519|5.546655987|800
1576|0.360432519|5.50660793|800
1577|0.360432519|5.526631958|800
1578|0.360432519|5.50660793|800
1579|0.360432519|5.546655987|800
1580|0.360432519|5.546655987|800
1581|0.360432519|5.546655987|800
1582|0.360432519|5.526631958|800
1583|0.360432519|5.526631958|800
1584|0.360432519|5.546655987|800
1585|0.360432519|5.546655987|800
1586|0.360432519|5.526631958|800
1587|0.360432519|5.546655987|800
1588|0.360432519|5.546655987|800
1589|0.640768923|5.246295555|800
1590|0.360432519|5.546655987|800
1591|0.360432519|5.546655987|800
1592|0.360432519|5.546655987|800
1593|0.360432519|5.546655987|800
1594|0.360432519|5.546655987|800
1595|0.360432519|5.526631958|800
1596|0.360432519|5.526631958|800
1597|0.360432519|5.546655987|800
1598|0.360432519|5.546655987|800
1599|0.360432519|5.546655987|800
1600|0.360432519|5.546655987|800
1601|0.640768923|5.266319584|800
1602|0.360432519|5.526631958|800
1603|0.360432519|5.546655987|800
1604|0.360432519|5.546655987|800
1605|0.360432519|5.526631958|800
1606|0.360432519|5.546655987|800
1607|0.360432519|5.546655987|800
1608|0.360432519|5.546655987|800
1609|0.360432519|5.546655987|800
1610|0.360432519|5.546655987|800
1611|0.360432519|5.526631958|800
1612|0.360432519|5.546655987|800
1613|0.360432519|5.546655987|800
1614|0.360432519|5.546655987|800
1615|0.360432519|5.526631958|800
1616|0.360432519|5.546655987|800
1617|0.640768923|5.266319584|800
1618|0.360432519|5.526631958|800
1619|0.360432519|5.546655987|800
1620|0.360432519|5.526631958|800
1621|0.360432519|5.546655987|800
1622|0.360432519|5.546655987|800
1623|0.360432519|5.546655987|800
1624|0.360432519|5.546655987|800
1625|0.360432519|5.546655987|800
1626|0.360432519|5.546655987|800
1627|0.360432519|5.546655987|800
1628|0.360432519|5.546655987|800
1629|0.360432519|5.546655987|800
1630|0.360432519|5.546655987|800
1631|0.360432519|5.546655987|800
1632|0.360432519|5.546655987|800
1633|0.360432519|5.526631958|800
1634|0.360432519|5.546655987|800
1635|0.360432519|5.546655987|800
1636|0.360432519|5.546655987|800
1637|0.360432519|5.546655987|800
1638|0.360432519|5.546655987|800
1639|0.360432519|5.546655987|800
1640|0.360432519|5.526631958|800
1641|0.360432519|5.526631958|800
1642|0.360432519|5.546655987|800
1643|0.360432519|5.546655987|800
1644|0.360432519|5.546655987|800
1645|0.360432519|5.50660793|800
1646|0.360432519|5.526631958|800
1647|0.360432519|5.546655987|800
1648|0.360432519|5.546655987|800
1649|0.360432519|5.546655987|800
1650|0.360432519|5.546655987|800
1651|0.360432519|5.546655987|800
1652|0.360432519|5.546655987|800
1653|0.360432519|5.546655987|800
1654|0.360432519|5.546655987|800
1655|0.360432519|5.546655987|800
1656|0.360432519|5.526631958|800
1657|0.360432519|5.546655987|800
1658|0.360432519|5.546655987|800
1659|0.360432519|5.546655987|800
1660|0.360432519|5.546655987|800
1661|0.360432519|5.546655987|800
1662|0.360432519|5.546655987|800
1663|0.360432519|5.526631958|800
1664|0.360432519|5.546655987|800
1665|0.360432519|5.546655987|800
1666|0.360432519|5.526631958|800
1667|0.360432519|5.526631958|800
1668|0.360432519|5.546655987|800
1669|0.360432519|5.546655987|800
1670|0.360432519|5.546655987|800
1671|0.360432519|5.526631958|800
1672|0.360432519|5.546655987|800
1673|0.360432519|5.526631958|800
1674|0.360432519|5.546655987|800
1675|0.360432519|5.546655987|800
1676|0.360432519|5.526631958|800
1677|0.360432519|5.526631958|800
1678|0.360432519|5.50660793|800
1679|0.360432519|5.526631958|800
1680|0.360432519|5.546655987|800
1681|0.360432519|5.546655987|800
1682|0.360432519|5.546655987|800
1683|0.360432519|5.546655987|800
1684|0.360432519|5.546655987|800
1685|0.360432519|5.546655987|800
1686|0.360432519|5.546655987|800
1687|0.34040849|5.546655987|800
1688|0.360432519|5.526631958|800
1689|0.360432519|5.50660793|800
1690|0.360432519|5.526631958|800
1691|0.360432519|5.546655987|800
1692|0.360432519|5.546655987|800
1693|0.360432519|5.526631958|800
1694|0.360432519|5.526631958|800
1695|0.360432519|5.546655987|800
1696|0.360432519|5.546655987|800
1697|0.360432519|5.546655987|800
1698|0.360432519|5.546655987|800
1699|0.360432519|5.546655987|800
1700|0.360432519|5.546655987|800
1701|0.360432519|5.546655987|800
