'HHDFMX,ACLSWKR,AMJOCC',-1,-1,-1,-1
'HHDFMX,VETYN,PARENT',-1,-1,-1,-1
'HHDFMX,VETYN,HHDREL',-1,-1,-1,-1
'HHDFMX,PARENT,HHDREL',-1,-1,-1,-1
'HHDFMX,PARENT,FILESTAT',-1,-1,-1,-1
'HHDFMX,PARENT,CAPLOSS',-1,-1,-1,-1
'HHDFMX,PARENT,NOEMP',-1,-1,-1,-1
'HHDFMX,PARENT,YEAR',-1,-1,-1,-1
'HHDFMX,PARENT,AHSCOL',-1,-1,-1,-1
'HHDFMX,PARENT,AMJIND',-1,-1,-1,-1
'HHDFMX,PARENT,CAPGAIN',-1,-1,-1,-1
'HHDFMX,PARENT,AHRSPAY',-1,-1,-1,-1
'HHDFMX,PARENT,AUNTYPE',-1,-1,-1,-1
'HHDFMX,PARENT,WKSWORK',-1,-1,-1,-1
'HHDFMX,PARENT,AMJOCC',-1,-1,-1,-1
'HHDFMX,PARENT,ADTOCC',-1,-1,-1,-1
'HHDFMX,PARENT,ADTIND',-1,-1,-1,-1
'HHDFMX,PARENT,GRINREG',-1,-1,-1,-1
'HHDFMX,PARENT,AHGA',-1,-1,-1,-1
'HHDFMX,PARENT,SEOTR',-1,-1,-1,-1
'HHDFMX,PARENT,AWKSTAT',-1,-1,-1,-1
'HHDFMX,PARENT,PENATVTY',-1,-1,-1,-1
'HHDFMX,HHDREL,FILESTAT',-1,-1,-1,-1
'HHDFMX,HHDREL,CAPLOSS',-1,-1,-1,-1
'HHDFMX,HHDREL,NOEMP',-1,-1,-1,-1
'HHDFMX,HHDREL,YEAR',-1,-1,-1,-1
'HHDFMX,HHDREL,AHSCOL',-1,-1,-1,-1
'HHDFMX,HHDREL,AMJIND',-1,-1,-1,-1
'HHDFMX,HHDREL,CAPGAIN',-1,-1,-1,-1
'HHDFMX,HHDREL,AHRSPAY',-1,-1,-1,-1
'HHDFMX,HHDREL,AUNTYPE',-1,-1,-1,-1
'HHDFMX,HHDREL,WKSWORK',-1,-1,-1,-1
'HHDFMX,HHDREL,AMJOCC',-1,-1,-1,-1
'HHDFMX,HHDREL,ADTOCC',-1,-1,-1,-1
'HHDFMX,HHDREL,ADTIND',-1,-1,-1,-1
'HHDFMX,HHDREL,GRINREG',-1,-1,-1,-1
'HHDFMX,HHDREL,AHGA',-1,-1,-1,-1
'HHDFMX,HHDREL,SEOTR',-1,-1,-1,-1
'HHDFMX,HHDREL,AWKSTAT',-1,-1,-1,-1
'HHDFMX,HHDREL,PENATVTY',-1,-1,-1,-1
'HHDFMX,AMJIND,AMJOCC',-1,-1,-1,-1
'HHDFMX,AMJIND,ADTIND',-1,-1,-1,-1
'HHDFMX,AMJOCC,ADTOCC',-1,-1,-1,-1
'HHDFMX,AMJOCC,ADTIND',-1,-1,-1,-1
'HHDFMX,ADTOCC,ADTIND',-1,-1,-1,-1
'PRCITSHP,ACLSWKR,AMJIND',-1,-1,-1,-1
'PRCITSHP,ACLSWKR,AUNTYPE',-1,-1,-1,-1
'PRCITSHP,ACLSWKR,AMJOCC',-1,-1,-1,-1
'PRCITSHP,AMJIND,AMJOCC',-1,-1,-1,-1
'PRCITSHP,AMJIND,ADTOCC',-1,-1,-1,-1
'PRCITSHP,AMJIND,ADTIND',-1,-1,-1,-1
'PRCITSHP,AMJOCC,ADTOCC',-1,-1,-1,-1
'PRCITSHP,AMJOCC,ADTIND',-1,-1,-1,-1
'PRCITSHP,ADTOCC,ADTIND',-1,-1,-1,-1
'VETQVA,ACLSWKR,AMJIND',-1,-1,-1,-1
'VETQVA,ACLSWKR,AUNTYPE',-1,-1,-1,-1
'VETQVA,ACLSWKR,AMJOCC',-1,-1,-1,-1
'VETQVA,AMJIND,AMJOCC',-1,-1,-1,-1
'VETQVA,AMJIND,ADTOCC',-1,-1,-1,-1
'VETQVA,AMJIND,ADTIND',-1,-1,-1,-1
'VETQVA,AMJOCC,ADTOCC',-1,-1,-1,-1
'VETQVA,AMJOCC,ADTIND',-1,-1,-1,-1
'VETQVA,ADTOCC,ADTIND',-1,-1,-1,-1
'PEMNTVTY,ACLSWKR,AMJIND',-1,-1,-1,-1
'PEMNTVTY,ACLSWKR,AUNTYPE',-1,-1,-1,-1
'PEMNTVTY,ACLSWKR,AMJOCC',-1,-1,-1,-1
'PEMNTVTY,AMJIND,AMJOCC',-1,-1,-1,-1
'PEMNTVTY,AMJIND,ADTOCC',-1,-1,-1,-1
'PEMNTVTY,AMJIND,ADTIND',-1,-1,-1,-1
'PEMNTVTY,AMJOCC,ADTOCC',-1,-1,-1,-1
'PEMNTVTY,AMJOCC,ADTIND',-1,-1,-1,-1
'PEMNTVTY,ADTOCC,ADTIND',-1,-1,-1,-1
'AUNMEM,ACLSWKR,AMJIND',-1,-1,-1,-1
'AUNMEM,ACLSWKR,AUNTYPE',-1,-1,-1,-1
'AUNMEM,ACLSWKR,AMJOCC',-1,-1,-1,-1
'AUNMEM,AMJIND,AMJOCC',-1,-1,-1,-1
'AUNMEM,AMJIND,ADTOCC',-1,-1,-1,-1
'AUNMEM,AMJIND,ADTIND',-1,-1,-1,-1
'AUNMEM,AMJOCC,ADTOCC',-1,-1,-1,-1
'AUNMEM,AMJOCC,ADTIND',-1,-1,-1,-1
'AUNMEM,ADTOCC,ADTIND',-1,-1,-1,-1
'ARACE,ACLSWKR,AMJIND',-1,-1,-1,-1
'ARACE,ACLSWKR,AUNTYPE',-1,-1,-1,-1
'ARACE,ACLSWKR,AMJOCC',-1,-1,-1,-1
'ARACE,AMJIND,AMJOCC',-1,-1,-1,-1
'ARACE,AMJIND,ADTOCC',-1,-1,-1,-1
'ARACE,AMJIND,ADTIND',-1,-1,-1,-1
'ARACE,AMJOCC,ADTOCC',-1,-1,-1,-1
'ARACE,AMJOCC,ADTIND',-1,-1,-1,-1
'ARACE,ADTOCC,ADTIND',-1,-1,-1,-1
'ACLSWKR,VETYN,AMJIND',-1,-1,-1,-1
'ACLSWKR,VETYN,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,VETYN,AMJOCC',-1,-1,-1,-1
'ACLSWKR,PARENT,AMJIND',-1,-1,-1,-1
'ACLSWKR,PARENT,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,PARENT,AMJOCC',-1,-1,-1,-1
'ACLSWKR,HHDREL,AMJIND',-1,-1,-1,-1
'ACLSWKR,HHDREL,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,HHDREL,AMJOCC',-1,-1,-1,-1
'ACLSWKR,FILESTAT,AMJIND',-1,-1,-1,-1
'ACLSWKR,FILESTAT,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,FILESTAT,AMJOCC',-1,-1,-1,-1
'ACLSWKR,CAPLOSS,AMJIND',-1,-1,-1,-1
'ACLSWKR,CAPLOSS,AUNTYPE',-1,-1,-1,-1
'ACLSWKR,CAPLOSS,AMJOCC',-1,-1,-1,-1
'ACLSWKR,NOEMP,AMJIND',-1,-1,-1,-1
'ACLSWKR,NOEMP,AUNTYPE',-1,-1,-1,-1
